match_no,innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_offbat,extras,is_wicket,Wicket_type,is_boundary,team1_battingfirst,team2_battingsecond,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
6,2,3,1,N Ullal,Right,Abhilash Shetty,Left,fast,pace,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,3,2,N Ullal,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,3,3,Rohit K,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,3,4,N Ullal,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,3,5,N Ullal,Right,Abhilash Shetty,Left,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,Wide
6,2,3,5,N Ullal,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,3,6,Rohit K,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,4,1,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,4,2,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,4,3,N Ullal,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,4,4,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,4,5,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,4,6,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,5,1,N Ullal,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,5,2,Rohit K,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,5,3,Rohit K,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,5,4,Rohit K,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,5,5,N Ullal,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,5,6,N Ullal,Right,Abhilash Shetty,Left,fast,pace,0,0,TRUE,Caught,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,6,1,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,6,2,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,6,3,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,6,4,A Gautam,Left,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,6,5,A Gautam,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,6,6,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,7,1,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,7,2,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,7,3,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,7,4,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,7,5,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,7,6,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,8,1,A Gautam,Left,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,8,2,A Gautam,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,8,3,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,8,4,A Gautam,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,8,5,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,8,6,Rohit K,Right,Shreyas Gopal,Right,legspin,spin,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,9,1,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,9,2,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,9,3,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,9,4,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,9,5,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,9,6,A Gautam,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,10,1,A Gautam,Left,Kranthi Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,Wide
6,2,10,1,A Gautam,Left,Kranthi Kumar,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,10,2,A Joshi,Right,Kranthi Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,10,3,A Joshi,Right,Kranthi Kumar,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,10,4,Avinash D,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,10,5,Rohit K,Right,Kranthi Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,10,6,Rohit K,Right,Kranthi Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,11,1,Avinash D,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,11,2,Avinash D,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,11,3,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,11,4,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,11,5,Rohit K,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,11,6,Avinash D,Right,Paras Gurbax Arya,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,12,1,Avinash D,Right,Kranthi Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,12,2,Avinash D,Right,Kranthi Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,12,3,Avinash D,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,12,4,Rohit K,Right,Kranthi Kumar,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,12,5,Rohit K,Right,Kranthi Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,Wide
6,2,12,5,Rohit K,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,12,6,Avinash D,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,13,1,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,13,2,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,13,3,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,13,4,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,13,5,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,13,6,Rohit K,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,14,1,Avinash D,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,14,2,Rohit K,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,14,3,Avinash D,Right,Santokh Singh,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,14,4,Avinash D,Right,Santokh Singh,Right,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,Wide
6,2,14,4,Avinash D,Right,Santokh Singh,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,14,5,Avinash D,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,14,6,Rohit K,Right,Santokh Singh,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,15,1,Avinash D,Right,Abhilash Shetty,Left,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,15,2,Rohit K,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,15,3,Rohit K,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,15,4,Rohit K,Right,Abhilash Shetty,Left,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,15,5,Rohit K,Right,Abhilash Shetty,Left,fast,pace,2,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,15,6,Rohit K,Right,Abhilash Shetty,Left,fast,pace,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,16,1,Avinash D,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,16,2,Rohit K,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,16,3,Avinash D,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,16,4,Rohit K,Right,Kranthi Kumar,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,16,5,H Raj,Left,Kranthi Kumar,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,16,6,T Singh,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,17,1,T Singh,Right,Shreevathsa Acharya,Right,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,Wide
6,2,17,1,T Singh,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,17,2,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,17,3,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,2,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,17,4,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,17,5,Avinash D,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,17,6,T Singh,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,18,1,T Singh,Right,Kranthi Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,18,2,T Singh,Right,Kranthi Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,18,3,T Singh,Right,Kranthi Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,Wide
6,2,18,3,T Singh,Right,Kranthi Kumar,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,18,4,T Singh,Right,Kranthi Kumar,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,18,5,Avinash D,Right,Kranthi Kumar,Right,fast,pace,0,0,TRUE,Bowled,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,18,6,B Dhuri,Right,Kranthi Kumar,Right,fast,pace,0,1,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,LB
6,2,19,1,B Dhuri,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,19,2,T Singh,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,19,3,B Dhuri,Right,Santokh Singh,Right,fast,pace,6,0,FALSE,,TRUE,Mangaluru,Shivamogga,179,8,150,8,
6,2,19,4,B Dhuri,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,19,5,T Singh,Right,Santokh Singh,Right,fast,pace,0,0,TRUE,Caught,FALSE,Mangaluru,Shivamogga,179,8,150,8,
6,2,19,6,V Koushik,Right,Santokh Singh,Right,fast,pace,1,0,FALSE,,FALSE,Mangaluru,Shivamogga,179,8,150,8,
8,1,0,1,Sisodia,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,0,2,Sisodia,Left,Mohsin Khan,Right,Offspin,spin,6,0,FALSE,,TRUE,Gulbarga,Bengaluru,112,10,113,5,
8,1,0,3,Sisodia,Left,Mohsin Khan,Right,Offspin,spin,6,0,FALSE,,TRUE,Gulbarga,Bengaluru,112,10,113,5,
8,1,0,4,Sisodia,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,0,5,Sisodia,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,0,6,Sisodia,Left,Mohsin Khan,Right,Offspin,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,1,1,Sisodia,Left,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,LB
8,1,1,2,N Jose,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,1,3,Sisodia,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,1,4,Sisodia,Left,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,Caught,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,1,5,P Pavan,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,1,6,P Pavan,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,2,1,N Jose,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,2,2,N Jose,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,2,3,N Jose,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,2,4,N Jose,Right,Gneshwar Naveen,Right,fast,pace,0,0,TRUE,Caught,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,2,5,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,2,6,P Pavan,Right,Gneshwar Naveen,Right,fast,pace,0,1,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,Wide
8,1,2,6,P Pavan,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,3,1,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,3,2,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,3,3,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,3,4,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,3,5,P Pavan,Right,Mohsin Khan,Right,Offspin,spin,2,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,3,6,P Pavan,Right,Mohsin Khan,Right,Offspin,spin,0,0,TRUE,Caught&Bowled,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,4,1,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,4,2,K Siddharth,Right,Gneshwar Naveen,Right,fast,pace,0,1,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,LB
8,1,4,3,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Gulbarga,Bengaluru,112,10,113,5,
8,1,4,4,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,4,5,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,4,6,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,5,1,K Siddharth,Right,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,5,2,K Siddharth,Right,Mohsin Khan,Right,Offspin,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,5,3,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,5,4,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,5,5,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,5,6,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,6,1,K Siddharth,Right,Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,6,2,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,4,0,FALSE,,TRUE,Gulbarga,Bengaluru,112,10,113,5,
8,1,6,3,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,6,4,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,6,5,K Siddharth,Right,Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,6,6,S Ravichandran,Left,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,7,1,K Siddharth,Right,Mohsin Khan,Right,Offspin,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,7,2,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,7,3,S Ravichandran,Left,Mohsin Khan,Right,Offspin,spin,0,0,TRUE,Caught,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,7,4,P Shekawat,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,7,5,P Shekawat,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,7,6,P Shekawat,Left,Mohsin Khan,Right,Offspin,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,8,1,K Siddharth,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,8,2,P Shekawat,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,8,3,K Siddharth,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,8,4,K Siddharth,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,TRUE,Caught&Bowled,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,8,5,P Dubey,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,8,6,P Dubey,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,9,1,P Shekawat,Left,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,Wide
8,1,9,1,P Shekawat,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,9,2,P Shekawat,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,9,3,P Shekawat,Left,Vidyadhar Patil,Right,fast,pace,0,1,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,LB
8,1,9,4,P Dubey,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,9,5,P Shekawat,Left,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,9,6,P Dubey,Right,Vidyadhar Patil,Right,fast,pace,0,0,TRUE,Caught,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,10,1,P Shekawat,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,10,2,L Kaushal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,10,3,L Kaushal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,10,4,L Kaushal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Gulbarga,Bengaluru,112,10,113,5,
8,1,10,5,L Kaushal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,10,6,L Kaushal,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,11,1,P Shekawat,Left,Prateek Jain,Left,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,11,2,L Kaushal,Left,Prateek Jain,Left,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,11,3,P Shekawat,Left,Prateek Jain,Left,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,11,4,L Kaushal,Left,Prateek Jain,Left,fast,pace,2,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,11,5,L Kaushal,Left,Prateek Jain,Left,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
8,1,11,6,P Shekawat,Left,Prateek Jain,Left,fast,pace,1,0,FALSE,,FALSE,Gulbarga,Bengaluru,112,10,113,5,
