match_no,innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_offbat,extras,is_wicket,Wicket_type,is_boundary,team1_battingfirst,team2_battingsecond,team1_score,team1_wickets,team2_score,team2_wickets,extra_type
21,1,0,1,Manyala Pranith,Left,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,0,2,Manyala Pranith,Left,Lalith Mohan,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,0,3,Manyala Pranith,Left,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,0,4,Manyala Pranith,Left,Lalith Mohan,Left,left-arm orthodox,spin,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,0,5,Seeram Venkata Rahul,Left,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,0,6,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,1,1,Seeram Venkata Rahul,Left,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,1,2,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,1,3,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,1,4,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,1,5,Seeram Venkata Rahul,Left,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,1,6,Seeram Venkata Rahul,Left,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,2,1,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,2,2,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,2,3,Seeram Venkata Rahul,Left,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,2,4,Seeram Venkata Rahul,Left,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,2,5,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,2,6,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,3,1,Seeram Venkata Rahul,Left,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,3,2,Yara Sandeep,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,3,3,Yara Sandeep,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,3,4,Seeram Venkata Rahul,Left,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,3,5,SDNV Prasad,Left,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,3,6,SDNV Prasad,Left,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Wide
21,1,3,6,SDNV Prasad,Left,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,1,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,2,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,3,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,4,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,5,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,6,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,4,6,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,5,1,Yara Sandeep,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,2,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,5,2,Yara Sandeep,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,5,3,Yara Sandeep,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,5,4,Akula Venkata Vijay,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,5,5,Akula Venkata Vijay,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,5,6,Akula Venkata Vijay,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,6,1,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,6,2,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,6,3,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,6,4,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,6,5,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,6,6,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,7,1,Akula Venkata Vijay,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,7,2,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,7,3,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,7,4,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,7,5,Akula Venkata Vijay,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,7,6,Akula Venkata Vijay,Right,K S Narasimha Raju,Right,medium,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Wide
21,1,7,6,Akula Venkata Vijay,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,8,1,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,8,2,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,8,3,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,8,4,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,8,5,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,8,6,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,9,1,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,9,2,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,9,3,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,9,4,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,9,5,Yara Sandeep,Right,Lalith Mohan,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,9,6,Akula Venkata Vijay,Right,Lalith Mohan,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,10,1,Yara Sandeep,Right,Yadla Vasu,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,10,2,Akula Venkata Vijay,Right,Yadla Vasu,Left,left-arm orthodox,spin,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,10,3,Bodhala Vinay Kumar,Left,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,10,4,Bodhala Vinay Kumar,Left,Yadla Vasu,Left,left-arm orthodox,spin,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,10,5,Panduranga Raju,Left,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,10,6,Panduranga Raju,Left,Yadla Vasu,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,11,1,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,11,2,Panduranga Raju,Left,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,11,3,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,11,4,Panduranga Raju,Left,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,11,5,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,11,6,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,12,1,Panduranga Raju,Left,Adithya Reddy,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,12,2,Yara Sandeep,Right,Adithya Reddy,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,12,3,Panduranga Raju,Left,Adithya Reddy,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,12,4,Yara Sandeep,Right,Adithya Reddy,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,12,5,Panduranga Raju,Left,Adithya Reddy,Right,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,12,6,Panduranga Raju,Left,Adithya Reddy,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,13,1,Yara Sandeep,Right,Prithvi Raj Yarra,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,13,2,Yara Sandeep,Right,Prithvi Raj Yarra,Left,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Wide
21,1,13,2,Yara Sandeep,Right,Prithvi Raj Yarra,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,13,3,Panduranga Raju,Left,Prithvi Raj Yarra,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,13,4,Panduranga Raju,Left,Prithvi Raj Yarra,Left,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,13,5,Panduranga Raju,Left,Prithvi Raj Yarra,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,13,6,Panduranga Raju,Left,Prithvi Raj Yarra,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,14,1,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,14,2,Ganta Adarsh,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,14,3,Ganta Adarsh,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,14,4,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,14,5,Ganta Adarsh,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,14,6,Ganta Adarsh,Right,K S Narasimha Raju,Right,medium,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Bye
21,1,15,1,Ganta Adarsh,Right,Prithvi Raj Yarra,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,15,2,Ganta Adarsh,Right,Prithvi Raj Yarra,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,15,3,Yara Sandeep,Right,Prithvi Raj Yarra,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,15,4,Ganta Adarsh,Right,Prithvi Raj Yarra,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,15,5,Ganta Adarsh,Right,Prithvi Raj Yarra,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,15,6,Bandaru Ayyappa,Right,Prithvi Raj Yarra,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,16,1,Yara Sandeep,Right,K S Narasimha Raju,Right,medium,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,16,2,C Srihith,Right,K S Narasimha Raju,Right,medium,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,16,3,C Srihith,Right,K S Narasimha Raju,Right,medium,pace,2,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,16,4,C Srihith,Right,K S Narasimha Raju,Right,medium,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,16,5,Bandaru Ayyappa,Right,K S Narasimha Raju,Right,medium,pace,2,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,16,6,Bandaru Ayyappa,Right,K S Narasimha Raju,Right,medium,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,17,1,C Srihith,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Wide
21,1,17,1,C Srihith,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,17,2,Bandaru Ayyappa,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,17,3,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,17,4,C Srihith,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,17,5,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,17,6,C Srihith,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,18,1,Karthik Raman,Right,Adithya Reddy,Right,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,18,2,Karthik Raman,Right,Adithya Reddy,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,18,3,C Srihith,Right,Adithya Reddy,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,18,4,Karthik Raman,Right,Adithya Reddy,Right,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,18,5,Karthik Raman,Right,Adithya Reddy,Right,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,LB
21,1,18,6,C Srihith,Right,Adithya Reddy,Right,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,19,1,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,19,2,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,1,19,3,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,2,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Bye
21,1,19,4,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Bye
21,1,19,5,Karthik Raman,Right,Gollapudi Sai Venkata Sumith,Left,fast,pace,0,0,TRUE,CAUGHT,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,0,1,Munnangi Abhinav,Right,Bandaru Ayyappa,Right,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Wide
21,2,0,1,Munnangi Abhinav,Right,Bandaru Ayyappa,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,0,2,Munnangi Abhinav,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,0,3,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,0,4,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,0,5,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,0,6,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,1,1,Munnangi Abhinav,Right,Karthik Raman,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,1,2,Munnangi Abhinav,Right,Karthik Raman,Right,fast,pace,0,1,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,Wide
21,2,1,2,Munnangi Abhinav,Right,Karthik Raman,Right,fast,pace,2,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,1,3,Munnangi Abhinav,Right,Karthik Raman,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,1,4,Ashwin Hebbar,Right,Karthik Raman,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,1,5,Ashwin Hebbar,Right,Karthik Raman,Right,fast,pace,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,1,6,Ashwin Hebbar,Right,Karthik Raman,Right,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,2,1,Munnangi Abhinav,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,2,2,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,2,3,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,2,4,Munnangi Abhinav,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,2,5,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,2,6,Ashwin Hebbar,Right,Bandaru Ayyappa,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,3,1,Ashwin Hebbar,Right,Bodhala Vinay Kumar,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,3,2,Ashwin Hebbar,Right,Bodhala Vinay Kumar,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,3,3,Munnangi Abhinav,Right,Bodhala Vinay Kumar,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,3,4,Munnangi Abhinav,Right,Bodhala Vinay Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,3,5,Munnangi Abhinav,Right,Bodhala Vinay Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,3,6,Munnangi Abhinav,Right,Bodhala Vinay Kumar,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
21,2,4,1,Ashwin Hebbar,Right,Karthik Raman,Right,fast,pace,1,0,FALSE,,FALSE,Amaravati Royals,Vijayawada Sun Shiners,138,10,139,1,
